In relational data model, an attribute is a column|False *
10. VPD provides authorization at the level of specific tuples, or rows, of a relation, and is therefore said to be a _____________ mechanism. | a) Row-level authorization
1. ___________ is widely used today for protecting data in transit in a variety of applications such as data transfer on the Internet, and on cellular phone networks. | a) Encryption
2. In a database where the encryption is applied the data is cannot be handled by the unauthorised user without | b) Decryption key
3. Which of the following is not a property of good encryption technique ? | 
4. In which of the following encryption key is used to encrypt and decrypt the data ? | c) Symmetric key
5. Encryption of small values, such as identifiers or names, is made complicated by the possibility of __________ | a) Dictionary attacks
6. Which one of the following uses a 128bit round key to encrypt the data using XOR and use it in reverse to decrypt it ? | c) Advanced Encryption Standard
7. Which of the following requires no password travel across the internet ? | c) Challenge-response system
8. Assymmetric Encryption: Why can a message encrypted with the Public Key only be decrypted with the receiver's appropriate Private Key? | b) A so called "one way function with back door" is applyed for the encryption
9. Which is the largest disadvantage of the symmetric Encryption? | b) Problem of the secure transmission of the Secret Key
10. Which is the principle of the encryption using a key? | b) The key contains the secret function for encryption including parameters. Only a password can activate the key
1. Which of the following is a physical storage media ? | 
2. The _________ is the fastest and most costly form of storage, which is relatively small; its use is managed by the computer system hardware. | a) Cache
3. Which of the following stores several gigabytes of data but usually lost when power failure? | c) Main memory
4. The flash memory storage used are | a) NOR Flash
5. __________ is increasingly being used in server systems to improve performance by caching frequently used data, since it provides faster access than disk, with larger storage capacity than main memory. | a) Flash memory
6. Which is the cheapest memory device in terms of costs/bit ? | c) Compact disks
7. The primary medium for the long-term online storage of data is the __________ where the entire database is stored on magnetic disk. | b) Magnetic disks
8. Optical disk _______ systems contain a few drives and numerous disks that can be loaded into one of the drives automatically (by a robot arm) on demand. | b) Jukebox
9. There are "record-once" versions of compact disk and digital video disk, which can be written only once; such disks are also called __________ disks. | a) Write-once, read-many (WORM)
10. Tape storage is referred to as __________ storage. | c) Sequential-access
1. In magnetic disk ________ stores information on a sector magnetically as reversals of the direction of magnetization of the magnetic material. | 
2. A __________ is the smallest unit of information that can be read from or written to the disk. | c) Sector
3. The disk platters mounted on a spindle and the heads mounted on a disk arm are together known as ___________. | b) Head-disk assemblies
4. The disk controller uses ________ at each sector to ensure that the data is not corrupted on data retrieval. | a) Checksum
5. _________ is the time from when a read or write request is issued to when data transfer begins. | a) Access time
6. The time for repositioning the arm is called the ________, and it increases with the distance that the arm must move. | c) Seek time
7. _________ is around one-half of the maximum seek time. | b) Average seek time
8. Once the head has reached the desired track, the time spent waiting for the sector to be accessed to appear under the head is called the _______________. | 
9. In Flash memory, the erase operation can be performed on a number of pages, called an _______, at once, and takes about 1 to 2 milliseconds. | b) Erase block
10. Hybrid disk drives are hard-disk systems that combine magnetic storage with a smaller amount of flash memory, which is used as a cache for frequently accessed data. | b) Disk drivers
1. Which level of RAID refers to disk mirroring with block striping? | a) RAID level 1
2. Optical disk technology uses | 
3. With multiple disks, we can improve the transfer rate as well by ___________ data across multiple disks. | a) Striping
4. Which one of the following is a Stripping technique ? | 
5. The RAID level which mirroring is done along with stripping is | 
6. Where performance and reliability are both important, RAID level ____ is used. | 
7. ______________ partitiones data and parity among all N+1 disks, instead of storing data in N-disks and parity in one disk. | b) Block interleaved distributed parity
8. Hardware RAID implementations permit _________; that is, faulty disks can be removed and replaced by new ones without turning power off. | c) Hot swapping
swapping reduces the mean time to repair, since replacement of a disk does not have to wait until a time when the system can be shut down.9. ___________ is popular for applications such as storage of log files in a database system, since it offers the best write performance. | a) RAID level 1
10. ______________ which increases the number of I/O operations needed to write a single logical block, pays a significant time penalty in terms of write performance. | c) removable media
2. Operating system is responsible for | 
3. A typical tape drive is ________ a typical disk drive. | a) more expensive than
4. During recovery from a failure | a) each pair of physical block is examined
5. A magneto-optic disk is : | 
6. Which of the following is the process of selecting the data storage and data access characteristics of the database? | b) Physical database design
7. The replacement of a bad block generally is not totally automatic because | b) data in bad block is usually lost
8. Which of the following is the oldest database model? | 
9. The surface area of a tape is ________ the surface area of a disk. | b) much larger than
10. Which one of the following is not a secondary storage? | c) RAM
2. A unit of storage that can store one or more records in a hash file organization is denoted as | a) Buckets
3. The file organization which allows us to read records that would satisfy the join condition by using one block read is | c) Clustering file organization
4. What are the correct features of a distributed database? | c) Users see the data in one global schema.
5. Each tablespace in an Oracle database consists of one or more files called | c) datafiles
6. The management information system (MIS) structure with one main computersystem is called a | c) Centralized MIS structure
7. A top-to-bottom relationship among the items in a database is established by a | a) Hierarchical schema
8. Choose the RDBMS which supports full fledged client server application development | b) Oracle 7.1
9. One approach to standardization storing of data? | c) CODASYL specification
10. The highest level in the hierarchy of data organization is called | b) Data base
1. If a piece of data is stored in two places in the database, then | 
2. An audit trail ___________ . | b) Is the recorded history of operations performed on a file
3. Large collection of files are called ____________ . | c) Database
4. Which of the following hardware component is the most important to theoperation of database management system? | c) High speed, large capacity disk
5. Which of the following is not true of the traditional approach to information processing | a) There is common sharing of data among the various applications
6. Which of these is not a feature of Hierarchical model? | 
7. Which of these data models is an extension of relational data model? | b) Object-relational data model
8. The information about data in a database is called _______. | a) Metadata
9. A data dictionary is a special file that contains? | 
10. The DBMS acts as an interface between what two components of an enterprise-class database system? | a) Database application and the database
1. A relational database system needs to maintain data about the relations, such as the schema of the relations. This is called | a) Metadata
2. Relational schemas and other metadata about relations are stored in a structure called the ____________ . | 
3. ___________ is the collection of memory structures and Oracle background processes that operates against an Oracle database. | b) Instance
4. A ________ is a logical grouping of database objects, usually to facilitate security, performance, or the availability of database objects such as tables and indexes. | a) Tablespace
5. A tablespace is further broken down into ________ | b) Segments
6. __________ is a contiguous group of blocks allocated for use as part of a table, index, and so forth. | c) Extent
7. ________ is the smallest unit of allocation in an Oracle database. | 
8. An Oracle __________ is a set of tables and views that are used as a read-only reference about the database. | c) Data dictionary
9. A data dictionary is created when a __________ created. | c) Database
10. An Oracle object type has two parts the _________ and__________ | c) Specification and body
1. The _______ is that part of main memory available for storage of copies of disk blocks. | a) Buffer
2. A major goal of the database system is to minimize the number of block transfers between the disk and memory. This is achieved by | a) Buffer
3. The subsystem responsible for the allocation of buffer space is called the ___________. | b) Buffer manager
4. In the buffer where there is no space for another block, the bllock can be inserted using | c) Buffer replacement strategy
5. A block that is not allowed to be written back to disk is said to be ______________. | a) Pinned
6. There are situations in which it is necessary to write back the block to disk, even though the buffer space that it occupies is not needed. This write is called the | b) Forced output block
7. The frequently used buffer replacement strategy is | b) Least recently used
8. In case the buffer manager do not write the blocks properly then the buffer manager uses | c) Crash recovery system
9. The technique where the blocks which have been used are replaced is called | 
10. ___________________ frees the space occupied by a block as soon as the final tuple of that block has been processed. | c) Toss immediate strategy
1. In ordered indices the file containing the records is sequentially ordered, a ___________ is an index whose search key also defines the sequential order of the file. | a) Clustered index
2. Indices whose search key specifies an order different from the sequential order of the file are called ___________ indices. | c) All of the mentioned
3. An ____________, consists of a search-key value and pointers to one or more records with that value as their search-key value. | a) Index entry
4. In a _______ clustering index, the index record contains the search-key value and a pointer to the first data record with that search-key value and the rest of the records will be in the sequential pointers. | a) Dense
5. In a __________ index, an index entry appears for only some of the search-key values. | a) Dense
6. Incase the indices values are larger, index is created for these values of index. This is called | c) Multilevel index
7. A search key containing more than one attribute is referred to as a _________ search key. | b) Composite
8. In B+ tree the node which points to another node is called | 
9. Insertion of a large number of entries at a time into an index is referred to as __________ of the index. | c) Bulk loading
10. While inserting the record into the index, if the search-key value does not appear in the index, | c) The system inserts an index entry with the search-key value in the index at the appropriate position.
1. If h is any hashing function and is used to hash n keys in to a table of size m, where n<=m, theexpected number of collisions involving a particular key x is : | a) Less than 1
2. A technique for direct search is | 
3. The searching technique that takes O (1) time to find a data is | c) Hashing
4. The goal of hashing is to produce a search that takes | a) O(1) time
5. Consider a hash table of size seven, with starting index zero, and a hash function (3x + 4)mod7. Assuming the hash table is initially empty, which of the following is the contents of the table when the sequence 1, 3, 8, 10 is inserted into the table using closed hashing? Note that '_' denotes an empty location in the table. | b 1, 8, 10, _, _, _, 3
6. A hash table can store a maximum of 10 records, currently there are records in location 1, 3,4,7,8,9,10. The probability of a new record going into location 2, with hash functions resolving collisions by linear probing is | b) 0.6
7. Key value pairs is usually seen in | a) Hash tables
8. What is the best definition of a collision in a hash table? | a) Two entries are identical except for their keys.
9. Which of the following scenarios leads to linear running time for a random search hit in a linear-probing hash table? | c) Graphs
1. A(n) _________ can be used to preserve the integrity of a document or a message. | c) Encrypted message
2. A hash function must meet ________ criteria. | b) Three
3. What is the main limitation of Hierarchical Databases? | b) Limited flexibility in accessing data
4. The property (or set of properties) that uniquely defines each row in a table is called the: | c) Primary key
5. The separation of the data definition from the program is known as: | b) Data independence
6. In the client / server model, the database: | 
7. The traditional storage of data that is organized by customer, stored in separate folders in filing cabinets is an example of what type of 'database' system? | a) Hierarchical
8. The database design that consists of multiple tables that are linked together through matching data stored in each table is called a) Hierarchical databaseb) Network databasec) Object oriented databased) Relational databaseAnswer: d9. The association role defines: | a) How tables are related in the database
10. The purpose of an N-Ary association is: | c) To deal with relationships that involve more than two tables
1. Bitmap indices are a specialized type of index designed for easy querying on ___________. | c) Multiple keys
2. A _______ on the attribute A of relation r consists of one bitmap for each value that A can take. | a) Bitmap index
3. Select *from rwhere gender = 'f' and income level = 'L2';In this selection, we fetch the bitmaps for gender value f and the bitmap for income level value L2, and perform an ________ of the two bitmaps. | 
4. To identify the deleted records we use the ______________. | a) Existence bitmap
5. Bitmaps can be used as a compressed storage mechanism at the leaf nodes of ________ for those values that occur very frequently. | b) B+-trees
6. Bitmaps can be combined with regular B+-tree indices for relations where a few attribute values are extremely common, and other values also occur, but much less frequently. | b) Bitmap, B+tree
7. In a B+-tree index ______, for each value we would normally maintain a list of all records with that value for the indexed attribute. | a) Leaf
8. A tablespace is further broken down into ________ | b) Segments
9. In ordered indices the file containing the records is sequentially ordered, a ___________ is an index whose search key also defines the sequential order of the file. | a) Clustered index
10. Indices whose search key specifies an order different from the sequential order of the file are called ___________ indices. | c) All of the mentioned
1. What is the purpose of index in sql server | 
2. How many types of indexes are there in sql server? | b) 2
3. How non clustered index point to the data? | c) It is used for pointing data rows containing key values
4. Which one is true about clustered index? | b) Clustered index is built by default on unique key columns
5. What is true about indexes? | b) It makes harder for sql server engines to work to work on index which have large keys
6. Does index take space in the disk ? | b) Yes, Indexes are stored on disk
7. What are composite indexes ? | b) A composite index is a combination of index on 2 or more columns
8. If an index is _________________ the metadata and statistics continue to exists | a) Disabling
9. In _______________ index instead of storing all the columns for a record together, each column is stored separately with all other rows in an index. | b) Column store
10. A _________________ index is the one which satisfies all the columns requested in the query without performing further lookup into the clustered index. | c) Covering
1. A collection of data designed to be used by different people is called a/an | b) Database
2. Which of the following is the oldest database model? | 
3. Which of the following schemas does define a view or views of the database for particular users? | 
4. Which of the following is an attribute that can uniquely identify a row in a table? | b) Candidate key
5. Which of the following is the process of selecting the data storage and data access characteristics of the database? | b) Physical database design
6. Which of the following terms does refer to the correctness and completeness of the data in a database? | 
7. The relationship between DEPARTMENT and EMPLOYEE is a | b) One-to-many relationship
8. A table can be logically connected to another table by defining a | c) Primary key
9. If the state of the database no longer reflects a real state of the world that the database is supposed to capture, then such a state is called | 
10. Ensuring isolation property is the responsibility of the | b) Concurrency-control component of the DBMS
1. In query processing, the ___________ is the lowest-level operator to access data. | c) File scan
2. In a _______________, the system scans each file block and tests all records to see whether they satisfy the selection condition. | b) Linear search
3. Index structures are referred to as ____________, since they provide a path through which data can be located and accessed. | 
4. Search algorithms that use an index are referred to as | a) Index Search
5. Which algorithm uses equality comparison on a key attribute with a primary index to retrieve a single record that satisfies the corresponding equality condition. | a) A2
6. The strategy can retrieve a single record if the equality condition is on a key;multiple records may be retrieved if the indexing field is not a key is | b) A4
7. The algorithm that uses a secondary ordered index to guide retrieval for comparison conditions involving <,=,=, or > is | 
8. The ___ algorithm scans each index for pointers to tuples that satisfy an individual condition. | c) A9
9. If access paths are available on all the conditions of a disjunctive selection, each index is scanned for pointers to tuples that satisfy the individual condition. This is satisfied by | a) A10
10. Conjunctive selection using one index . This is | b) A7
1. Two main measures for the efficiency of an algorithm are | c) Time and space
2. The time factor when determining the efficiency of algorithm is measured by | b) Counting the number of key operations
3. The space factor when determining the efficiency of algorithm is measured by | a) Counting the maximum memory needed by the algorithm
4. Which of the following case does not exist in complexity theory | 
5. The Worst case occur in linear search algorithm when | 
6. The Average case occur in linear search algorithm | a) When Item is somewhere in the middle of the array
7. The complexity of the average case of an algorithm is | a) Much more complicated to analyze than that of worst case
8. The complexity of linear search algorithm is | a) O(n)
9. The complexity of Binary search algorithm is | b) O(log )
10. The complexity of Bubble sort algorithm is | c) O(n2)
1. A_____ is a query that retrieves rows from more than one table or view: | c) Join
2. A condition is referred to as _____: | b) Join condition
3. Which oracle is the join condition is specified using the WHERE clause: | c) Pre-oracle 9i
4. How many join types in join condition: | 
5. Which are the join types in join condition: | 
6. Which product is returned in a join query have no join condition: | b) Cartesian
8. Which join refers to join records from the write table that have no matching key in the left table are include in the result set: | b) Right outer join
9. Which operation are allowed in a join view: | 
10. Which view that contains more than one table in the top-level FROM clause of the SELECT statement: | c) Updatable join view
1. Pictorial representation of an expression is called | b) Operator tree
2. The results of each intermediate operation are created and then are used for evaluation of the next-level operations. This is called | a) Materialized evaluation
3. ______________ allows the algorithm to execute more quickly by performing CPU activity in parallel with I/O activity. | a) Buffering
4. Pipelines can be executed in | c) 2
5. In a __________, the system makes repeated requests for tuples from the operation at the top of the pipeline. | a) Demand-driven pipeline
6. In a __________________, operations do not wait for requests to produce tuples, but instead generate the tuples eagerly. | b) Producer-driven pipeline
7. Each operation in a demand-driven pipeline can be implemented as an ____ that provides the following functions: open(), next(), and close(). | c) Iterator
8. The iterator maintains the __________ of its execution in between calls, so that successive next() requests receive successive result tuples. | a) State
9. Tuples are generated ___________ in producer-driven pipelining, they are generated ________, on demand, in demand-driven pipelining. | b) Eagerly, Lazily
10. When two inputs that we desire to pipeline into the join are not already sorted it is the _____________ technique. | 
1. Consider the following relational schemes for a library database:Book (Title, Author, Catalog_no, Publisher, Year, Price)Collection (Title, Author, Catalog_no)With the following functional dependencies:I. Title Author -> Catalog_noII. Catalog_no -> Title Author Publisher YearIII. Publisher Title Year -> PriceAssume {Author, Title} is the key for both schemes. Which of the following statements is true? | c) Book is in 2NF and Collection is in 3NF
2. Let R(A,B,C,D,E,P,G) be a relational schema in which the following FDs are known to hold:AB->CDDE->PC->EP->CB->GThe relation schema R is | 
3. Which of the following is/are false for RAW mode of FOR XML? | 
4. ___________ refers to the ability of the system to recover committed transaction updates if either the system or the storage media fails | 
5. Which utilities can we used to export data from sql server to a text file? | 
6. You have a column that will only contain values from 0 to 256. What is the most economical data type to use for the column? | b) SMALLINT
7. Problems occurs if we don't implement proper locking strategy | b) Phantom reads
8. Which of the following fixed database roles can add or remove user IDs? | a) db_accessadmin
9. By default sql server has ___________ isolation level | a) READ COMMITTED
10. Which of the following pair of regular expression are not equivalent? | c) (ab)* and a*b*
1. Which feature converts row data to column for better analytical view? | c) Pivot
2. Which of the following statements is/are not true for SQL profiler? | c) Check the performance of a stored procedure
3. Which global variables can be used to determine if a transaction is still open? | c) @@TRANCOUNT
4. Which statement is used to define a cursor? | c) DECLARE CURSOR
5. What is the default "SORT" order for a SQL? | a) Ascending
6. Capabilities of RAISERROR | 
7. How inserting data through stored procedure do reduces network traffic and increase database performance? | a) Stored procedure can accept parameter
9. Which of the following connection type supports application role permissions and password encryption? | 
10. Cursor that reflects the changes made to the database table even after the result set is returned | b) Dynamic
1. Which normal form is considered adequate for normal relational database design? | 
2. Consider a schema R(A, B, C, D) and functional dependencies A -> B and C -> D. Then the decomposition of R into R1 (A, B) and R2(C, D) is | 
3. Relation R with an associated set of functional dependencies, F, is decomposed into BCNF. The redundancy (arising out of functional dependencies) in the resulting set of relations is | b) More than zero but less than that of an equivalent 3NF decomposition
4. Which one of the following statements about normal forms is FALSE? | c) Lossless, dependency-preserving decomposition into BCNF is always possible
5. A table has fields F1, F2, F3, F4, and F5, with the following functional dependencies:F1->F3F2->F4(F1,F2)->F5in terms of normalization, this table is in | a) 1NF
6. Which of the following is TRUE? | c) Every relation in BCNF is also in 3NF
7. Consider the following functional dependencies in a database.Date_of_Birth->Age Age->EligibilityName->Roll_number Roll_number->NameCourse_number->Course_name Course_number->Instructor(Roll_number, Course_number)->GradeThe relation (Roll_number, Name, Date_of_birth, Age) is | 
8. The relation schema Student_Performance (name, courseNo, rollNo, grade) has the following FDs:name,courseNo->graderollNo,courseNo->gradename->rollNorollNo->nameThe highest normal form of this relation scheme is | b) 3NF
9. The relation EMPDT1 is defined with attributes empcode(unique), name, street, city, state, and pincode. For any pincode,there is only one city and state. Also, for any given street, city and state, there is just one pincode. In normalization terms EMPDT1 is a relation in | b) 2NF and hence also in 1NF
10. Which one of the following statements if FALSE? | d) A prime attribute can be transitively dependent on a key in a BCNF relation.
1. _______________ is a procedural extension of Oracle - SQL that offers language constructs similar to those in imperative programming languages. | b) PL/SQL
2. ___________ combines the data manipulating power of SQL with the data processing power of Procedural languages. | a) PL/SQL
3. _______________ has made PL/SQL code run faster without requiring any additional work on the part of the programmer. | c) Oracle
4. A line of PL/SQL text contains groups of characters known as | a) Lexical Units
5. We use ______________ name PL/SQL program objects and units. | 
6. A ___________________ is an explicit numeric, character, string or Boolean value not represented by an identifier. | b) Literals
7. If no header is specified, the block is said to be an _______________ PL/SQL block. | 
8. _________________ is a sequence of zero or more characters enclosed by single quotes. | b) String literal
9. In __________________, the management of the password for the account can be handled outside of oracle such as operating system. | b) Operating System Authentication
10. In ________________ of Oracle, the database administrator creates a user account in the database for each user who needs access. | a) Database Authentication
1. Consider money is transferred from (1)account-A to account-B and (2) account-B to account-A. Which of the following form a transaction ? | c) Both 1 and 2 individually
2. A transaction is delimited by statements (or function calls) of the form __________. | a) Begin transaction and end transaction
3. Identify the characteristics of transactions | 
4. Which of the following has "all-or-none" property ? | a) Atomicity
5. The database system must take special actions to ensure that transactions operate properly without interference from concurrently executing database statements. This property is referred to as | c) Isolation
6. The property of transaction that persists all the crashes is | b) Durability
7. __________ states that only valid data will be written to the database. | a) Consistency
8. Transaction processing is associated with everything below except | c) Confirming a action or triggering a response
9. The Oracle RDBMS uses the ____ statement to declare a new transaction start and its properties. | b) SET TRANSACTION
10. ____ means that the data used during the execution of a transaction cannot be used by a second transaction until the first one is completed. | 
1. In SQL, which command is used to issue multiple CREATE TABLE, CREATE VIEW and GRANT statements in a single transaction? | b) CREATE SCHEMA
2. In SQL, the CREATE TABLESPACE is used | a) To create a place in the database for storage of scheme objects, rollback segments, and naming the data files to comprise the tablespace.
3. Which character function can be used to return a specified portion of a character string? | c) SUBSTR
4. Which of the following is TRUE for the System Variable $date$? | b) Can be assigned to any field only during design time.
5. What are the different events in Triggers? | c) Insert, Update, Delete
6. Which is the subset of SQL commands used to manipulate Oracle Database Structures, including tables? | a) Data Definition Language
7. The SQL statement SELECT SUBSTR('123456789', INSTR('abcabcabc','b'), 4) FROM EMP; prints | b) 2345
8. Which of the following SQL command can be used to modify existing data in a database table? | b) UPDATE
9. When SQL statements are embedded inside 3GL, we call such a program as | 
10. _______________ provides option for entering SQL queries as execution time, rather than at the development stage. | 
1. The storage structure which do not survive system crashes are ______ | a) Volatile storage
2. Storage devices like tertiary storage , magnetic disk comes under | b) Non-volatile storage
3. For a transaction to be durable, its changes need to be written to ________ storage. | c) Stable storage
4. The unit of storage that can store one are more records in a hash file organization are | a) Buckets
5. A ______ file system is software that enables multiple computers to share file storage while maintaining consistent space allocation and file content. | 
6. A file produced by a spreadsheet | a. is generally stored on disk in an ASCII text format
7. SDL means _____________ | b) Storage Definition Language
8. Which of the following is the process of selecting the data storage and data access characteristics of the database? | b) Physical database design
9. Which of the following is the oldest database model? | 
10. The process of saving information onto secondary storage devices is referred to as | c) Writing
1. A transaction may not always complete its execution successfully. Such a transaction is termed | a) Aborted
2. If an transaction is performed in a database and committed, the changes are taken to the previous state of transaction by | 
3. Each modification done in database transaction are first recorded into the | b) Log
4. When the transaction finishes the final statement the transaction enters into | c) Partially committed state
5. The name of the transaction file shall be provided by the operator and the file that contains the edited transactions ready for execution shall be called | c) Opt. Exe
6. Which of the following is an atomic sequence of database actions? | a) Transaction
7. If the state of the database no longer reflects a real state of the world that the database is supposed to capture, then such a state is called | 
8. _______ means that data used during the execution of a transaction cannot be used by a second transaction until the first one is completed. | c) Isolation
9. DBMS periodically suspends all processing and synchronizes its files and journals through the use of | a) Checkpoint facility
10. Which of the following is not a state in transaction ? | b) Terminated
1. _______________ joins are SQL server default | b) Inner
2. The ________________ is essentially used to search for patterns in target string. | a) Like Predicate
3. Which of the following is/are the Database server functions?i) Data management ii) Transaction managementiii) Compile queries iv) Query optimization | a) i, ii, and iv only
4. To delete a database ___________ command is used | c) drop database database_name
5. ____________ is a combination of two of more attributes used as a primary key | a) Composite Key
6. Which of the following is not the function of client? | b) Query optimization
7. ____________ is a special type of stored procedure that is automatically invoked whenever the data in the table is modified. | b) Trigger
8. ______________ requires that data should be made available to only authorized users. | c) Security
9. Some of the utilities of DBMS are _____________i) Loading ii) Backup iii) File organization iv) Process Organization | b) i, ii and iii only
10. ____________ allows individual row operation to be performed on a given result set or on the generated by a selected by a selected statement. | c) Curser
1. Which s essential a business problem not a data problem: | c) Database design
2. Which is primarily the result of a thorough understanding of information about an enterprise: | 
3. McFadden has defined normalization in his which book___________: | c) Modern database management
4. The database design prevents some data from being represented due to _______ | b) Insertion anomalies
5. How many types of insertion anomalies: | b) 2
6. Who developed the normalization process: | a) E.F. codd
7. E.F.Codd developed the normalization process in the which early: | b) 1970
8. Which is a bottom-up approach to database design that design by examining the relationship between attributes: | c) Normalization
9. Which is the process of breaking a relation into multiple relations: | 
10. Which formal method that locates and analyses relation schemas on the basis of their primary, candidate keys, and the FD's that are present among the attributes of these schemas: | c) Normalization
1. Which is refers to a stalemate situation due to which no further progress is possible as computer await response of each other: | b) Deadlock
2. Which is a duplicate copy of a file program that is stored on a different storage media than the original location: | c) Backup
3. Which is duplication of computer operations and routine backups to combat any unforeseen problems: | 
4. Optimization that is basically related to the rewriter module is termed as__________: | a) Semantic query optimization
5. Optimization basically related to the Rewrite module is termed as_______ | a) Semantic query optimization
6. Database security helps organizations to protect data from_____ | b) External users
7. Copying files to secondary or specific devices is known as______ | b) Backup
8. How many types of recovery control techniques: | a) 2
9. Which are types of recovery control techniques: | c) All of the Mentioned
10. Which server can joins the indexes when only multiple indexes combined can cover the query: | a) SQL
1. In concurrency control policy the the lock is obtained on | a) Entire database
2. A concurrency-control policy such as this one leads to ______ performance, since it forces transactions to wait for preceding transactions to finish before they can start. | c) Poor
3. __________ are used to ensure that transactions access each data item in order of the transactions' ____ if their accesses conflict. | 
4. EMPDET is an external table containing the columns EMPNO and ENAME. Which command would work in relation to the EMPDET table? ON empdet(empno);Answer: c5. In which scenario would you use the ROLLUP operator for expression or columns within a GROUP BY clause? Answer: c6.Name Null? TypeCust_id Not null Number(2)Cust_Name Varchar2(15)Evaluate the following SQL statements executed in the given order:ALTER TABLE custADD CONSTRAINT cust_id_pk PRIMARY KEY(cust_id) DEFERRABLE INITIALLY DEFERRED; INSERTINTO cust VALUES (1,'RAJ'); --row 1INSERT INTO cust VALUES (1,'SAM'); --row 2COMMIT;SET CONSTRAINT cust_id_pk IMMEDIATE;INSERT INTO cust VALUES (1,'LATA'); --row 3INSERT INTO cust VALUES (2,'KING'); --row 4COMMIT;Which rows would be made permanent in the CUST table? | c) rows 3 and 4
7. Which statement is true regarding external tables? Answer: d8. A non-correlated subquery can be defined as ____. Answer: d9. Evaluate the following SQL statements in the given order:DROP TABLE dept;CREATE TABLE dept(deptno NUMBER(3) PRIMARY KEY,deptname VARCHAR2(10));DROP TABLE dept;FLASHBACK TABLE dept TO BEFORE DROP;Which statement is true regarding the above FLASHBACK operation? | b) It recovers only the second DEPT table.
10.CREATE TABLE digits(id NUMBER(2),description VARCHAR2(15));INSERT INTO digits VALUES (1,'ONE');UPDATE digits SET description ='TWO' WHERE id=1;INSERT INTO digits VALUES (2,'TWO');COMMIT;DELETE FROM digits;SELECT description FROM digitsVERSIONS BETWEEN TIMESTAMP MINVALUE AND MAXVALUE;What would be the outcome of the above query? | c) It would display the value TWO twice.
1. Which of the following is not a property of transactions? | 
Answer:2. SNAPSHOT is used for (DBA) | 
3. Isolation of the transactions is ensured by | c) Concurrency control
4. Constraint checking can be disabled in existing _______________ and _____________ constraints so that any data you modify or add to the table is not checked against the constraint. | a) CHECK, FOREIGN KEY
5. Problems occurs if we don't implement proper locking strategy | 
6. Which of the following fixed database roles can add or remove user IDs? | a) db_accessadmin
7. By default sql server has ___________ isolation level | a) READ COMMITTED
8. Which of the following statements is/are not true for SQL profiler? | c) Check the performance of a stored procedure
9. Which of the following is the original purpose of SQL? | 
10. SQL can be used to: | 
1. In order to maintain transactional integrity and database consistency, what technology does a DBMS deploy? | c) Locks
2. A lock that allows concurrent transactions to access different rows of the same table is known as a | 
3. Which of the following are introduced to reduce the overheads caused by the log-based recovery? | 
4. Which of the following protocols ensures conflict serializability and safety from deadlocks? | b) Time-stamp ordering protocol
5. Which of the following is the block that is not permitted to be written back to the disk? | c) Pinned
6. If transaction Ti gets an explicit lock on the file Fc in exclusive mode, then it has an ¬¬¬¬¬¬__________ on all the records belonging to that file. | 
7. Which refers to a property of computer to run several operation simultaneously and possible as computers await response of each other | a) Concurrency
8. All lock information is managed by a ____, which is responsible for assigning and policing the locks used by the transactions. | c) Lock manager
9. The ____ lock allows concurrent transactions to access the same row as long as they require the use of different fields within that row. | 
10. Which of the following is a procedure for acquiring the necessary locks for a transaction where all necessary locks are acquired before any are released? | 
1. A system is in a ______ state if there exists a set of transactions such that every transaction in the set is waiting for another transaction in the set. | c) Deadlock
2. The deadlock state can be changed back to stable state by using _____________ statement. | b) Rollback
3. What are the ways of dealing with deadlock ? | 
4. When transaction Ti requests a data item currently held by Tj , Ti is allowed to wait only if it has a timestamp smaller than that of Tj (that is, Ti is older than Tj ). Otherwise, Ti is rolled back (dies). This is | a) Wait-die
5. When transaction Ti requests a data item currently held by Tj , Ti is allowed to wait only if it has a timestamp larger than that of Tj (that is, Ti is younger than Tj ). Otherwise, Tj is rolled back (Tj is wounded by Ti ). This is | c) Wound-wait
6. The situation where the lock waits only for a specified amount of time for another lock to be released is | a) Lock timeout
7. The deadlock in a set of transaction can be determined by | a) Read-only graph
8. A deadlock exists in the system if and only if the wait-for graph contains a ___________. | a) Cycle
9. Selecting the victim to be rollbacked to the previous state is determined by the minimum cost. The factors determining cost of rollback is | 
10. __________ rollback requires the system to maintain additional information about the state of all the running transactions. | b) Partial
1. In a granularity hierarchy the highest level represents the | a) Entire database
2. In a database the file is contained in ________ | c) One area
3. If a node is locked in an intention mode, explicit locking is done at a lower level of the tree. This is called | a) Intention lock modes
4. If a node is locked in ___________ , explicit locking is being done at a lower level of the tree, but with only shared-mode locks. | a) Intention lock modes
5. If a node is locked in _____________, then explicit locking is being done at a lower level, with exclusive-mode or shared-mode locks. | c) Intention-exclusive (IX) mode
6. If a node is locked in ________________, the subtree rooted by that node is locked explicitly in shared mode, and that explicit locking is being done at a lower level with exclusive-mode locks. | b) shared and intention-exclusive (SIX) mode
7. ____________ denotes the largest timestamp of any transaction that executed write(Q) successfully. | a) W-timestamp(Q)
8. The _____________ ensures that any conflicting read and write operations are executed in timestamp order. | a) Timestamp-ordering protocol
9. The __________ requires that each transaction Ti executes in two or three different phases in its lifetime, depending on whether it is a read-only or an update transaction. | a) Validation protocol
10. This validation scheme is called the _________- scheme since transactions execute optimistically, assuming they will be able to finish execution and validate at the end. | a) Validation protocol
1. The most recent version of standard SQL prescribed by the American National Standards Institute is | a) SQL 2011
